SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
0,No,No,18,One year,DSL,No internet service,Yes,Bank transfer,No,6,64.07,1078.61,Yes
0,Yes,No,57,Month-to-month,Fiber optic,No internet service,No,Credit card,Yes,5,91.09,5245.46,No
0,Yes,No,42,Month-to-month,DSL,No,Yes,Mailed check,Yes,2,55.17,2254.44,Yes
0,No,Yes,57,Two year,No,No internet service,No,Bank transfer,Yes,5,42.18,2398.15,No
0,No,No,46,Two year,Fiber optic,No internet service,No internet service,Mailed check,Yes,6,100.66,4655.1,No
0,Yes,Yes,32,Two year,DSL,Yes,No,Bank transfer,No,2,67.27,2166.98,No
0,Yes,No,62,Month-to-month,DSL,Unknown,No,Mailed check,No,4,52.72,3217.53,No
1,No,No,34,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,6,93.96,3150.71,Yes
0,Yes,No,69,Month-to-month,DSL,No,No internet service,Credit card,No,1,58.75,4065.23,Yes
0,Yes,No,72,Two year,DSL,No,No,Electronic check,Yes,3,55.37,4007.07,No
0,No,No,42,One year,Fiber optic,No,No,Bank transfer,No,3,88.24,3661.79,No
0,Yes,No,49,Two year,DSL,Yes,No internet service,Mailed check,Yes,1,53.29,2626.91,Yes
1,No,Yes,18,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,No,2,86.42,1494.95,Yes
0,Yes,Yes,59,One year,Fiber optic,Yes,No,Electronic check,Yes,4,99.48,5894.3,Yes
0,Yes,Yes,49,Two year,DSL,No,Yes,Electronic check,No,2,56.0,2708.65,No
0,Yes,No,65,Month-to-month,No,No internet service,Yes,Electronic check,No,2,18.53,1207.67,No
0,Yes,No,19,Two year,Fiber optic,No internet service,No,Electronic check,Yes,2,74.8,1417.7,Yes
0,Yes,Yes,57,One year,Fiber optic,No,No,Electronic check,Yes,1,87.62,5040.77,No
0,Yes,No,34,Month-to-month,DSL,Yes,No,Bank transfer,No,4,54.51,1863.03,Yes
0,No,No,13,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,2,81.98,1041.78,Yes
0,No,Yes,12,Two year,DSL,Yes,No internet service,Credit card,Yes,4,47.91,589.3,No
0,Yes,No,41,One year,Fiber optic,No internet service,No internet service,Credit card,Yes,5,84.39,3545.69,No
0,No,No,23,One year,DSL,No,Yes,Electronic check,No,3,63.82,1497.46,No
1,No,No,7,One year,No,No,No,Bank transfer,No,6,47.22,328.17,No
0,No,No,31,Month-to-month,DSL,Yes,Yes,Mailed check,Yes,2,51.74,1570.6,Yes
0,Yes,No,47,Two year,No,Yes,No,Credit card,No,6,42.11,1954.51,No
0,Yes,No,23,Two year,No,No,No,Mailed check,Yes,2,18.0,441.2,No
0,Yes,No,69,Month-to-month,Fiber optic,No,No,Mailed check,Yes,2,83.16,5702.61,Yes
1,Yes,No,56,One year,DSL,No internet service,Yes,Electronic check,No,6,70.3,3936.91,No
0,Yes,No,37,Month-to-month,Fiber optic,No,No,Credit card,Yes,3,74.37,2809.19,No
0,No,No,68,Month-to-month,No,No,Yes,Electronic check,Yes,5,42.68,2908.26,Yes
0,No,No,31,Month-to-month,Fiber optic,Yes,Yes,Credit card,Yes,5,95.99,2932.52,Yes
0,Yes,Yes,10,Two year,Fiber optic,No,No,Electronic check,No,3,82.3,910.11,Yes
0,Yes,Yes,2,Month-to-month,DSL,Yes,No,Bank transfer,Yes,2,54.7,179.9,Yes
0,Yes,No,68,Month-to-month,No,No,No,Mailed check,Yes,3,33.73,2313.69,No
0,No,No,70,One year,DSL,No,No,Electronic check,Yes,3,54.26,3849.23,No
0,No,No,53,Month-to-month,DSL,No internet service,No,Electronic check,Yes,3,58.83,3107.31,Yes
0,Yes,No,7,Two year,DSL,No,No,Electronic check,Yes,2,58.41,437.85,Yes
0,No,Yes,21,Two year,Fiber optic,Yes,No internet service,Bank transfer,Yes,6,103.21,2150.47,No
0,No,Yes,2,Month-to-month,No,No internet service,No internet service,Bank transfer,No,4,42.74,31.26,Yes
0,No,No,3,Month-to-month,No,No,Yes,Electronic check,No,5,38.45,219.03,Yes
0,No,Yes,17,Two year,DSL,No,No,Mailed check,No,4,66.82,1079.68,Yes
0,No,No,41,Month-to-month,Fiber optic,No,No,Electronic check,No,3,86.29,3549.79,Yes
0,Yes,No,4,Month-to-month,No,No internet service,Yes,Bank transfer,No,2,24.74,110.4,No
0,Yes,No,71,Two year,Fiber optic,Yes,Yes,Credit card,No,6,94.21,6709.55,No
0,No,No,33,Two year,DSL,No,Yes,Credit card,Yes,1,53.58,1764.55,No
0,Yes,No,19,One year,Fiber optic,No internet service,No,Credit card,No,2,87.26,1654.77,No
0,No,No,37,One year,Fiber optic,Yes,No,Electronic check,Yes,5,81.63,3025.85,Yes
1,Yes,Yes,57,Two year,No,No internet service,No,Electronic check,Yes,4,47.84,2746.07,No
0,Yes,No,22,One year,Fiber optic,No,No,Credit card,Yes,4,94.98,2089.49,Yes
0,Yes,No,3,One year,DSL,Yes,No,Electronic check,Yes,1,50.69,149.34,No
0,No,Yes,3,Two year,Fiber optic,Yes,Yes,Electronic check,Yes,2,77.56,179.84,No
0,Yes,No,62,One year,DSL,No internet service,No,Electronic check,No,4,65.34,4131.63,No
0,Yes,No,8,Month-to-month,No,No,No,Bank transfer,Yes,2,25.16,222.71,No
0,Yes,Yes,46,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,Yes,3,82.43,3800.14,No
0,No,No,28,Month-to-month,DSL,Yes,Yes,Credit card,Yes,6,63.15,1743.22,No
0,No,No,56,Month-to-month,Fiber optic,Yes,No,Mailed check,No,4,77.55,4302.66,Yes
0,Yes,No,4,Month-to-month,DSL,Yes,No internet service,Electronic check,Yes,4,76.99,342.36,Yes
0,No,No,65,Month-to-month,DSL,No,No,Mailed check,Yes,2,54.38,3528.31,No
1,Yes,No,50,Two year,Fiber optic,Yes,Yes,Bank transfer,No,4,89.22,4485.84,No
0,No,No,32,Month-to-month,Fiber optic,Yes,Yes,Electronic check,No,6,96.82,3044.15,No
0,Yes,No,15,Month-to-month,No,Yes,Yes,Credit card,Yes,4,33.03,557.32,No
0,No,Yes,71,Month-to-month,Fiber optic,No,No,Mailed check,No,5,90.66,6472.92,No
0,No,Yes,22,Month-to-month,DSL,No,No internet service,Bank transfer,Yes,6,72.55,1592.86,Yes
0,No,No,35,Two year,Fiber optic,No,No,Credit card,No,6,95.82,3372.41,No
0,Yes,No,28,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,3,78.99,2241.36,No
0,No,Yes,16,Month-to-month,DSL,No internet service,Yes,Bank transfer,No,2,56.88,856.6,Yes
1,No,No,30,Two year,No,No,No,Mailed check,Yes,2,30.13,971.01,No
0,Yes,No,11,Month-to-month,No,No internet service,No internet service,Credit card,No,5,44.86,512.79,Yes
0,No,No,0,Month-to-month,DSL,No,No,Credit card,Yes,3,62.73,0.0,Yes
0,No,No,21,Two year,No,Yes,No internet service,Mailed check,Yes,5,41.48,827.22,No
0,Yes,No,8,One year,Fiber optic,No internet service,Yes,Electronic check,No,5,91.49,771.4,Yes
0,No,No,30,One year,DSL,No,No,Credit card,No,4,71.89,2165.15,Yes
0,Yes,No,62,Two year,Fiber optic,No,No,Credit card,Yes,1,68.84,4287.38,No
0,No,Yes,11,Two year,DSL,Yes,Yes,Bank transfer,No,5,56.26,619.93,No
0,Yes,No,0,Month-to-month,DSL,No,No internet service,Credit card,Yes,2,57.33,0.0,Yes
0,Yes,Yes,8,Two year,No,No internet service,No,Mailed check,Yes,4,34.22,294.1,No
0,No,No,37,One year,Fiber optic,Yes,Yes,Mailed check,Yes,2,72.54,2676.08,No
1,No,Yes,20,Month-to-month,DSL,Yes,No,Mailed check,Yes,1,54.81,1095.33,Yes
0,No,No,35,Two year,Fiber optic,Yes,No,Electronic check,No,4,87.13,3144.63,No
0,No,No,2,Month-to-month,No,No,No internet service,Mailed check,Yes,3,25.92,86.6,Yes
1,Yes,Yes,24,Two year,Fiber optic,No internet service,No internet service,Bank transfer,No,4,99.61,2427.71,No
1,Yes,No,29,One year,No,No,Yes,Electronic check,Yes,3,23.84,800.18,No
0,Yes,Yes,31,Month-to-month,No,No internet service,No,Electronic check,No,3,32.98,1037.76,No
0,Yes,No,40,Month-to-month,Fiber optic,No,No internet service,Bank transfer,Yes,1,63.16,2531.19,No
0,No,No,56,Two year,Fiber optic,No,Yes,Credit card,No,2,80.62,4487.55,Yes
0,No,No,34,One year,Fiber optic,Yes,No,Credit card,No,6,93.15,3149.0,Yes
0,No,No,61,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,5,97.42,5860.74,Yes
0,Yes,No,38,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,3,83.4,3200.82,Yes
0,Yes,No,19,One year,DSL,Yes,No internet service,Electronic check,No,1,57.6,1043.72,Yes
1,No,No,16,Month-to-month,DSL,Yes,No,Electronic check,No,6,69.42,1146.83,Yes
0,Yes,No,23,One year,Fiber optic,No internet service,No internet service,Bank transfer,Yes,5,82.87,1904.29,Yes
0,Yes,No,43,One year,Fiber optic,No,No,Mailed check,No,1,75.93,3270.11,Yes
0,Yes,Yes,17,Month-to-month,Fiber optic,Yes,No,Credit card,No,2,77.48,1315.47,Yes
1,Yes,No,66,One year,Fiber optic,No,No,Electronic check,No,2,68.08,4548.72,No
1,Yes,Yes,35,Month-to-month,DSL,No,Yes,Electronic check,Yes,6,65.67,2346.83,Yes
0,No,No,63,Two year,DSL,No internet service,No,Mailed check,Yes,6,67.58,4256.38,No
0,Yes,No,49,Two year,No,No,No internet service,Electronic check,No,3,42.83,2062.71,Yes
0,No,No,24,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,2,83.24,2034.72,Yes
0,No,Yes,16,Month-to-month,No,Yes,No internet service,Electronic check,Yes,4,35.91,535.58,Yes
0,No,Yes,54,Month-to-month,DSL,Yes,No,Electronic check,No,2,56.83,3006.63,Yes
0,Yes,No,24,Two year,Fiber optic,No,No,Bank transfer,Yes,1,62.26,1514.17,No
0,Yes,Yes,18,Month-to-month,No,No,No,Electronic check,Yes,2,25.61,509.72,No
0,Yes,No,67,One year,DSL,No,No,Bank transfer,No,2,56.41,3763.27,No
0,Yes,No,35,Two year,DSL,No,No,Bank transfer,No,1,50.49,1783.33,Yes
0,Yes,No,3,Month-to-month,Fiber optic,No,Yes,Mailed check,No,5,89.26,251.15,Yes
0,No,Yes,36,One year,Fiber optic,Yes,Yes,Mailed check,No,3,83.27,3026.6,Yes
0,Yes,No,33,Month-to-month,No,Yes,No,Bank transfer,Yes,4,40.03,1364.79,No
0,Yes,No,63,One year,No,No,No,Credit card,Yes,4,37.94,2379.71,No
0,Yes,No,51,Month-to-month,Fiber optic,No,No,Electronic check,Yes,5,97.67,4940.07,Yes
0,No,Yes,13,Two year,DSL,No internet service,Yes,Credit card,No,5,69.41,844.05,No
0,No,Yes,10,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,Yes,4,91.07,947.73,Yes
1,No,No,44,Month-to-month,No,No,No internet service,Mailed check,Yes,6,57.28,2474.86,No
0,No,No,3,Two year,Fiber optic,Yes,No,Mailed check,Yes,4,92.97,293.79,No
1,No,No,23,Two year,No,No,No internet service,Electronic check,Yes,1,34.95,834.95,No
1,No,Yes,10,One year,Fiber optic,Yes,No internet service,Electronic check,Yes,6,92.97,909.65,No
0,Yes,No,1,One year,DSL,No,Yes,Electronic check,No,5,57.95,51.3,Yes
0,No,Yes,67,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,3,82.66,5578.18,Yes
0,No,Yes,6,One year,Fiber optic,Yes,Yes,Bank transfer,No,3,82.15,460.57,No
0,Yes,No,0,Month-to-month,DSL,No,Yes,Electronic check,No,6,80.76,0.0,No
0,No,No,68,Month-to-month,Fiber optic,No,No,Credit card,Yes,3,76.72,5207.58,No
0,No,Yes,13,Two year,Fiber optic,No,Yes,Credit card,No,3,83.03,1130.51,No
1,No,No,59,One year,DSL,No,No internet service,Electronic check,Yes,5,69.93,4190.3,No
0,Yes,Yes,2,Month-to-month,Fiber optic,No internet service,No,Electronic check,Yes,2,79.6,155.25,Yes
0,No,Yes,11,Month-to-month,Fiber optic,No,No,Mailed check,Yes,3,82.47,878.69,Yes
0,No,No,8,Two year,Fiber optic,No,No internet service,Credit card,No,5,94.65,799.76,No
0,Yes,No,51,Month-to-month,Fiber optic,No internet service,No internet service,Mailed check,No,2,85.47,4292.2,Yes
0,Yes,No,45,Month-to-month,No,No,No,Electronic check,Yes,1,33.71,1526.85,No
0,Yes,No,34,Month-to-month,No,No,No internet service,Credit card,No,3,33.7,1144.04,No
0,Yes,Yes,17,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,2,74.1,1311.45,Yes
0,No,No,6,Month-to-month,DSL,Yes,No,Mailed check,No,3,67.71,462.06,Yes
0,No,No,41,Two year,Fiber optic,No,No internet service,Credit card,Yes,1,68.03,2751.53,No
0,Yes,Yes,16,Month-to-month,DSL,No,Yes,Credit card,No,4,73.74,1186.55,Yes
0,Yes,No,43,Month-to-month,No,No,No,Mailed check,No,4,46.06,1957.76,No
1,No,Yes,50,One year,Fiber optic,No internet service,No,Electronic check,Yes,2,87.94,4385.27,No
0,Yes,No,62,One year,Fiber optic,Yes,Yes,Mailed check,No,4,92.11,5735.52,No
0,No,No,36,One year,Fiber optic,Yes,Yes,Electronic check,Yes,1,61.83,2212.48,No
0,Yes,Yes,0,One year,Fiber optic,No,Yes,Mailed check,No,1,68.27,0.0,Yes
0,Yes,No,20,One year,No,No,No,Electronic check,No,3,35.34,745.09,No
0,No,Yes,62,One year,DSL,No,Yes,Bank transfer,Yes,1,45.45,2878.51,No
0,Yes,No,38,Two year,No,No,No,Bank transfer,Yes,6,45.11,1725.73,No
1,No,Yes,45,One year,DSL,No,No internet service,Credit card,No,2,57.68,2600.31,No
0,Yes,Yes,33,Two year,Fiber optic,No internet service,No,Credit card,No,3,82.48,2677.55,No
0,No,No,11,Month-to-month,No,No,No,Electronic check,No,2,21.69,302.02,Yes
0,No,No,65,One year,Fiber optic,Yes,Yes,Electronic check,No,3,88.81,5792.48,No
0,No,Yes,56,One year,DSL,No,No internet service,Mailed check,Yes,1,52.59,2950.49,No
0,Yes,No,72,Month-to-month,No,No,Yes,Electronic check,Yes,6,45.51,3280.12,No
0,No,Yes,62,Two year,No,Yes,No,Electronic check,No,2,33.27,2077.17,No
0,No,No,21,Month-to-month,DSL,Yes,No,Bank transfer,Yes,3,59.07,1271.34,No
0,Yes,No,18,Month-to-month,Fiber optic,No,No internet service,Mailed check,No,6,104.99,1925.64,Yes
0,Yes,Yes,18,Two year,No,No,No internet service,Electronic check,Yes,3,34.41,683.81,No
0,No,No,67,Month-to-month,DSL,No internet service,No internet service,Mailed check,Yes,5,75.44,5064.19,No
0,Yes,No,40,Month-to-month,Fiber optic,No,No,Credit card,No,1,63.26,2600.57,Yes
0,No,No,33,Month-to-month,Fiber optic,Yes,No,Bank transfer,No,2,81.76,2740.39,Yes
0,No,No,70,Two year,DSL,No,No,Electronic check,No,5,65.11,4555.29,No
0,Yes,No,44,Month-to-month,No,No,Yes,Mailed check,Yes,2,23.85,982.71,No
0,No,No,66,One year,DSL,No internet service,Yes,Credit card,No,3,65.45,4323.12,No
1,No,No,71,Two year,No,No,No internet service,Electronic check,Yes,1,29.83,2180.27,No
0,Yes,No,5,One year,Fiber optic,No,No internet service,Bank transfer,No,4,75.96,348.79,Yes
0,No,No,26,Two year,Fiber optic,No internet service,No,Bank transfer,No,3,87.79,2285.84,Yes
0,Yes,No,53,Two year,Fiber optic,No,Yes,Bank transfer,Yes,6,100.56,5336.29,Yes
0,Yes,No,59,Month-to-month,Fiber optic,Yes,Yes,Electronic check,No,3,79.16,4708.13,Yes
0,No,No,10,Two year,No,No,No,Credit card,Yes,5,37.49,359.39,No
0,Yes,No,23,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,6,87.46,1976.8,Yes
0,No,No,40,Month-to-month,Fiber optic,No,No,Electronic check,No,6,94.97,3821.6,Yes
1,Yes,No,58,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,Yes,5,91.44,5273.78,No
0,No,No,8,One year,DSL,Yes,Yes,Mailed check,No,4,67.78,468.82,No
1,Yes,No,43,Month-to-month,DSL,No,Yes,Electronic check,Yes,3,60.12,2658.77,Yes
0,No,No,21,One year,Fiber optic,Yes,No,Bank transfer,Yes,1,68.14,1468.02,No
0,No,No,15,Month-to-month,Fiber optic,Yes,No,Credit card,No,1,75.93,1214.29,Yes
0,No,No,37,Month-to-month,Fiber optic,No,No,Electronic check,Yes,3,81.98,3068.22,Yes
0,No,Yes,30,Month-to-month,Fiber optic,No,No,Credit card,No,4,82.39,2498.91,No
0,No,No,46,Two year,Fiber optic,No,No internet service,Credit card,Yes,1,64.96,3002.94,No
0,No,Yes,23,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,100.75,2309.81,No
0,No,Yes,60,Month-to-month,Fiber optic,Yes,No,Bank transfer,Yes,6,99.68,6001.28,No
0,No,No,5,Month-to-month,No,No,Yes,Credit card,Yes,1,27.84,117.07,No
0,No,No,62,Month-to-month,DSL,No,No,Credit card,Yes,1,45.13,2755.29,Yes
0,No,No,2,One year,Fiber optic,No,No,Mailed check,Yes,6,98.03,182.77,Yes
0,Yes,Yes,53,Month-to-month,DSL,No,No internet service,Credit card,Yes,2,45.75,2476.41,No
1,No,No,25,Month-to-month,No,No internet service,No internet service,Bank transfer,Yes,2,23.08,527.7,No
0,No,No,27,Two year,Fiber optic,No internet service,No,Electronic check,Yes,2,79.2,2089.74,No
0,Yes,No,1,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,5,94.07,117.72,Yes
0,Yes,No,51,Month-to-month,No,No,Yes,Mailed check,Yes,1,18.0,901.4,No
1,No,No,12,One year,Fiber optic,No,No,Mailed check,Yes,2,72.65,891.22,Yes
0,Yes,Yes,48,One year,DSL,No internet service,Yes,Electronic check,Yes,3,56.31,2742.47,No
0,Yes,Yes,52,One year,Fiber optic,No,Yes,Electronic check,Yes,4,93.75,4893.46,No
1,Yes,Yes,61,Month-to-month,DSL,No,No,Credit card,Yes,6,67.12,4069.03,No
1,Yes,No,51,Month-to-month,No,No,No,Bank transfer,Yes,2,29.84,1573.16,Yes
0,No,Yes,22,Month-to-month,Fiber optic,No,No,Electronic check,No,2,80.47,1800.02,Yes
0,No,Yes,53,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,4,86.5,4585.57,No
0,No,Yes,60,Month-to-month,No,No internet service,No,Electronic check,Yes,3,35.11,2105.74,No
0,No,Yes,23,Two year,No,Yes,No internet service,Electronic check,No,4,29.93,703.35,No
0,No,No,9,One year,Fiber optic,Yes,No internet service,Bank transfer,Yes,2,75.07,663.15,No
0,Yes,Yes,64,Month-to-month,DSL,No,No internet service,Electronic check,Yes,4,71.61,4517.79,No
0,No,No,10,Month-to-month,Fiber optic,No,Yes,Credit card,No,6,106.03,1090.31,Yes
0,Yes,Yes,43,One year,No,No internet service,No,Electronic check,No,5,47.56,2072.71,No
0,Yes,Yes,17,Month-to-month,No,No,No,Electronic check,No,5,49.1,742.66,No
0,No,Yes,9,Month-to-month,Fiber optic,No internet service,No internet service,Credit card,No,1,63.54,592.29,Yes
1,No,No,56,Month-to-month,DSL,No,Yes,Mailed check,Yes,6,66.31,3783.62,Yes
0,Yes,Yes,10,One year,DSL,Yes,No,Mailed check,No,5,65.63,611.19,No
0,No,No,48,One year,No,Yes,No,Electronic check,Yes,4,52.49,2516.59,No
0,Yes,Yes,50,Month-to-month,DSL,No,Yes,Bank transfer,No,1,47.62,2373.72,No
0,Yes,No,4,Month-to-month,Fiber optic,Yes,No internet service,Mailed check,Yes,4,92.47,436.3,Yes
0,Yes,Yes,12,One year,Fiber optic,No internet service,Yes,Credit card,Yes,5,94.77,1182.08,Yes
0,Yes,No,57,One year,DSL,No,No,Bank transfer,Yes,4,65.14,3677.84,No
1,No,No,37,One year,Fiber optic,No,No,Credit card,Yes,1,74.36,2765.0,No
0,Yes,Yes,8,Month-to-month,No,Yes,No,Bank transfer,Yes,1,18.0,236.11,No
1,No,Yes,72,One year,Fiber optic,No internet service,Yes,Bank transfer,No,3,67.29,4819.89,No
1,Yes,No,19,Two year,Fiber optic,No,No,Bank transfer,Yes,5,100.19,1903.16,No
1,No,Yes,0,One year,Fiber optic,No,No,Mailed check,No,3,79.8,0.0,Yes
0,No,Yes,67,Month-to-month,No,No,No internet service,Bank transfer,Yes,5,31.3,2072.7,No
1,No,No,1,One year,Fiber optic,Unknown,No,Bank transfer,Yes,6,99.63,170.16,No
0,Yes,Yes,40,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,6,99.51,3961.49,Yes
0,No,No,72,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,4,92.61,6612.36,Yes
0,No,No,42,Month-to-month,DSL,No,No,Electronic check,Yes,5,74.19,3094.98,No
0,Yes,No,42,Two year,DSL,Yes,No,Electronic check,Yes,1,43.99,1873.7,No
0,Yes,Yes,28,Month-to-month,No,Yes,No,Electronic check,Yes,1,19.25,507.07,Yes
0,Yes,No,9,Two year,Fiber optic,No,No,Electronic check,No,5,90.59,827.4,Yes
0,Yes,No,41,Month-to-month,DSL,No,Yes,Electronic check,Yes,5,72.43,2992.13,No
0,Yes,Yes,65,Month-to-month,DSL,No,Yes,Electronic check,No,2,41.38,2641.34,No
1,Yes,No,6,Month-to-month,No,No internet service,No internet service,Electronic check,No,4,38.77,210.07,Yes
0,Yes,No,64,One year,Fiber optic,No,No internet service,Electronic check,Yes,2,84.59,5427.72,No
0,No,No,30,Month-to-month,Fiber optic,Yes,Yes,Mailed check,No,1,79.85,2423.6,Yes
0,Yes,Yes,39,Month-to-month,DSL,No,No,Mailed check,No,3,62.75,2425.7,No
0,Yes,Yes,12,Month-to-month,No,Yes,No,Credit card,No,3,39.88,484.63,No
0,No,No,45,Month-to-month,No,No internet service,No,Credit card,No,5,26.02,1159.54,Yes
0,Yes,No,13,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,106.68,1415.95,Yes
0,Yes,No,19,Month-to-month,DSL,No,No internet service,Mailed check,No,6,73.98,1426.4,Yes
0,Yes,Yes,52,Month-to-month,Fiber optic,No,No,Mailed check,Yes,1,82.51,4275.58,Yes
0,Yes,No,3,Two year,No,No,No,Mailed check,Yes,6,39.95,138.99,No
0,Yes,Yes,32,Month-to-month,No,No,No,Mailed check,No,4,27.48,862.86,No
1,Yes,No,43,Month-to-month,No,Yes,No,Bank transfer,Yes,2,39.72,1726.25,No
0,Yes,No,9,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,4,82.44,760.81,Yes
1,No,Yes,21,Month-to-month,DSL,No internet service,No internet service,Mailed check,Yes,1,47.63,1095.07,Yes
0,No,Yes,25,One year,Fiber optic,Yes,Yes,Bank transfer,Yes,3,86.66,2153.05,No
0,Yes,Yes,48,Month-to-month,No,No,No internet service,Electronic check,No,5,47.14,2257.07,Yes
0,Yes,No,71,Month-to-month,DSL,Yes,No internet service,Credit card,Yes,6,78.47,5545.48,Yes
1,Yes,No,61,One year,DSL,No,No,Credit card,Yes,2,55.34,3334.43,No
1,No,No,13,Month-to-month,Fiber optic,Yes,No,Electronic check,No,2,72.67,926.45,Yes
0,No,No,1,Two year,Fiber optic,No,Yes,Bank transfer,No,4,92.24,118.84,No
0,Yes,No,3,Two year,No,Yes,No,Credit card,No,1,28.84,116.02,No
0,Yes,No,43,Month-to-month,DSL,No,No,Mailed check,Yes,6,61.11,2639.56,No
0,Yes,No,11,Month-to-month,DSL,Yes,Yes,Electronic check,No,2,62.51,675.78,No
1,No,No,16,Month-to-month,DSL,No,Yes,Bank transfer,No,2,39.08,605.55,No
0,No,No,61,Month-to-month,Fiber optic,Yes,No internet service,Mailed check,No,2,85.21,5161.14,No
0,Yes,No,63,Month-to-month,Fiber optic,No,No,Electronic check,Yes,3,79.7,4998.82,Yes
0,No,No,61,One year,Fiber optic,No internet service,No,Bank transfer,Yes,5,96.73,5848.72,No
0,Yes,No,18,Month-to-month,Fiber optic,Yes,Yes,Mailed check,Yes,6,100.06,1855.39,Yes
1,No,No,45,Month-to-month,DSL,No internet service,No,Electronic check,Yes,5,67.28,3101.09,Yes
0,No,No,44,Month-to-month,Fiber optic,No,No,Credit card,Yes,4,90.71,3913.81,Yes
0,Yes,Yes,13,Two year,No,No,No internet service,Electronic check,Yes,2,28.48,381.81,No
0,Yes,No,40,Two year,Fiber optic,No,No,Mailed check,No,6,101.28,4062.11,Yes
0,No,Yes,38,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,6,85.11,3242.53,Yes
0,Yes,No,28,One year,Fiber optic,No,No,Electronic check,Yes,4,79.95,2214.89,Yes
1,No,No,54,Month-to-month,DSL,Yes,Yes,Bank transfer,Yes,5,48.37,2652.88,No
0,Yes,No,49,One year,DSL,No,No internet service,Bank transfer,No,2,51.51,2540.41,No
0,No,Yes,38,One year,DSL,No,Yes,Mailed check,No,3,55.6,2154.16,No
0,Yes,No,52,Two year,DSL,No internet service,Yes,Mailed check,Yes,5,65.23,3362.46,No
0,Yes,No,55,Month-to-month,DSL,Yes,No,Credit card,No,3,52.94,2856.37,No
0,Yes,No,41,Month-to-month,No,No internet service,Yes,Credit card,No,5,47.73,1974.33,No
0,Yes,No,19,Two year,DSL,Yes,No,Electronic check,Yes,6,63.71,1171.97,Yes
0,Yes,No,55,Month-to-month,Fiber optic,No,No,Mailed check,No,6,99.7,5525.68,No
0,No,No,52,Month-to-month,No,No,No internet service,Mailed check,No,2,32.83,1622.1,Yes
0,Yes,Yes,71,One year,Fiber optic,Yes,Yes,Credit card,Yes,3,85.4,6044.66,No
0,Yes,No,10,One year,Fiber optic,Yes,No,Credit card,No,3,86.42,839.56,Yes
0,Yes,No,30,One year,Fiber optic,No,No,Mailed check,Yes,4,93.7,2797.7,No
0,Yes,Yes,67,One year,DSL,Yes,Yes,Credit card,No,5,67.82,4554.38,No
0,No,No,37,One year,Fiber optic,No,No,Mailed check,No,2,76.92,2861.89,Yes
0,No,No,68,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,No,2,81.92,5596.15,Yes
1,Yes,No,0,One year,No,No,No internet service,Bank transfer,No,2,32.6,0.0,No
0,No,No,2,One year,No,Yes,No internet service,Mailed check,Yes,5,47.84,88.82,No
0,No,No,58,Two year,No,Yes,No,Bank transfer,Yes,6,36.73,2214.69,No
0,No,Yes,26,Month-to-month,Fiber optic,Yes,No,Mailed check,No,1,73.4,1963.88,Yes
0,Yes,No,37,Month-to-month,Fiber optic,No,No internet service,Credit card,Yes,6,90.61,3340.09,Yes
0,Yes,No,31,One year,No,No,Yes,Credit card,Yes,1,27.87,858.5,No
0,Yes,No,29,Month-to-month,No,No,No,Electronic check,No,4,42.36,1215.12,No
0,No,No,68,Month-to-month,Fiber optic,Yes,No,Mailed check,Yes,1,72.85,4968.33,No
0,No,No,6,Two year,No,No,No internet service,Bank transfer,Yes,6,42.62,216.84,No
1,Yes,No,56,Month-to-month,No,No,No internet service,Electronic check,Yes,5,46.08,2548.9,No
0,Yes,Yes,64,Month-to-month,Fiber optic,No,Yes,Credit card,Yes,3,82.7,5206.11,No
1,No,No,47,Month-to-month,DSL,No internet service,No,Bank transfer,No,5,76.06,3558.87,Yes
1,No,No,28,Month-to-month,DSL,No,Yes,Electronic check,Yes,6,82.64,2356.51,Yes
1,Yes,No,11,Two year,Fiber optic,No,No,Credit card,Yes,2,85.0,928.92,No
0,No,Yes,49,Month-to-month,DSL,No internet service,No,Mailed check,No,4,64.4,3151.75,No
