customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,PaperlessBilling,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-10737,0,No,No,24,Month-to-month,DSL,No internet service,No,Credit card,No,6,69.81,1664.14,Yes
CUST-10738,0,No,No,53,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,5,81.98,4287.02,Yes
CUST-10739,0,Yes,No,65,Month-to-month,Fiber optic,No,No,Mailed check,Yes,4,90.74,5921.83,No
CUST-10740,0,Yes,No,59,Month-to-month,Fiber optic,No,No,Mailed check,Yes,2,64.31,3850.19,Yes
CUST-10741,0,Yes,No,55,Month-to-month,Fiber optic,No,No,Mailed check,No,4,86.05,4716.49,Yes
CUST-10742,0,No,No,46,Two year,Fiber optic,No internet service,No,Bank transfer,Yes,3,83.48,3902.59,No
CUST-10743,1,No,No,19,Two year,Fiber optic,No,No,Bank transfer,No,6,94.32,1725.84,Yes
CUST-10744,0,Yes,No,58,One year,No,No,No,Electronic check,Yes,3,46.53,2650.87,No
CUST-10745,0,No,Yes,26,One year,No,No internet service,No internet service,Electronic check,No,5,53.45,1383.83,No
CUST-10746,0,Yes,Yes,38,Month-to-month,Fiber optic,Yes,No internet service,Mailed check,No,2,85.2,3222.77,Yes
CUST-10747,0,No,No,22,One year,No,Yes,No,Bank transfer,No,5,36.95,786.21,No
CUST-10748,0,Yes,No,22,Month-to-month,No,No,Yes,Mailed check,Yes,3,45.03,996.01,Yes
CUST-10749,0,Yes,No,11,Two year,DSL,No,No,Mailed check,Yes,3,62.21,663.17,No
CUST-10750,0,Yes,Yes,70,Two year,No,No internet service,No,Electronic check,Yes,5,36.85,2565.14,No
CUST-10751,0,No,No,10,Month-to-month,No,Yes,No,Bank transfer,Yes,3,33.7,348.14,Yes
CUST-10752,1,Yes,No,6,Two year,DSL,No,No internet service,Mailed check,No,1,55.25,304.8,No
CUST-10753,0,No,No,68,Two year,DSL,No,Yes,Mailed check,Yes,3,54.91,3729.64,No
CUST-10754,0,Yes,Yes,40,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,6,97.84,3887.78,No
CUST-10755,0,Yes,No,31,Two year,Fiber optic,No,No internet service,Electronic check,No,6,98.9,3017.68,No
CUST-10756,0,Yes,Yes,53,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,4,81.39,4344.22,No
CUST-10757,1,Yes,No,27,Month-to-month,Fiber optic,No,No,Electronic check,No,4,86.38,2400.57,Yes
CUST-10758,1,No,Yes,9,Month-to-month,DSL,No,Yes,Bank transfer,Yes,2,47.85,473.23,Yes
CUST-10759,1,Yes,Yes,53,One year,DSL,No,No,Electronic check,Yes,5,72.71,3866.9,No
CUST-10760,0,No,Yes,12,Month-to-month,No,No,No,Electronic check,No,4,32.55,364.94,Yes
CUST-10761,0,Yes,No,40,Two year,DSL,No,No,Credit card,Yes,1,51.25,2038.52,No
CUST-10762,0,Yes,No,69,Month-to-month,Fiber optic,Yes,Yes,Mailed check,No,6,88.66,6159.82,Yes
CUST-10763,0,Yes,No,68,Month-to-month,DSL,Yes,No,Mailed check,Yes,6,65.2,4342.34,No
CUST-10764,0,Yes,No,26,One year,Fiber optic,No internet service,No,Mailed check,Yes,1,67.41,1738.13,Yes
CUST-10765,0,No,No,56,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,3,81.76,4607.92,Yes
CUST-10766,1,No,No,44,One year,DSL,No,No,Electronic check,Yes,5,68.58,2971.99,Yes
CUST-10767,0,Yes,No,34,Month-to-month,Fiber optic,No,No,Credit card,Yes,5,94.69,3236.4,Yes
CUST-10768,0,No,No,10,Two year,Fiber optic,Yes,No,Mailed check,Yes,2,68.37,698.78,No
CUST-10769,0,No,No,27,One year,DSL,Yes,No,Bank transfer,Yes,1,48.49,1251.06,No
CUST-10770,0,No,No,47,Month-to-month,Fiber optic,No,No internet service,Credit card,No,6,92.5,4350.98,Yes
CUST-10771,0,No,No,72,Month-to-month,Fiber optic,,No,Electronic check,Yes,6,100.21,7190.42,Yes
CUST-10772,0,No,Yes,0,Month-to-month,Fiber optic,No,No,Bank transfer,No,5,90.89, ,Yes
CUST-10773,1,No,No,52,Two year,Fiber optic,No,No,Electronic check,Yes,4,87.52,4577.83,No
CUST-10774,0,No,Yes,61,One year,Fiber optic,Yes,No internet service,Mailed check,No,5,88.03,5385.79,No
CUST-10775,0,No,Yes,69,Month-to-month,DSL,Yes,No,Credit card,Yes,3,68.85,4753.55,No
CUST-10776,0,No,No,30,Month-to-month,DSL,Yes,No,Electronic check,Yes,5,59.8,1805.55,Yes
CUST-10777,0,Yes,No,8,Two year,Fiber optic,No,No internet service,Credit card,Yes,2,76.6,565.76,No
CUST-10778,0,No,No,19,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,1,75.15,1426.62,Yes
CUST-10779,0,No,Yes,62,One year,No,No internet service,No,Mailed check,Yes,2,27.49,1672.52,No
CUST-10780,0,Yes,No,64,One year,DSL,Yes,No,Electronic check,Yes,2,49.42,3204.14,No
CUST-10781,0,No,No,46,Month-to-month,Fiber optic,No,No internet service,Bank transfer,No,2,68.13,3161.31,Yes
CUST-10782,0,No,No,8,Month-to-month,Fiber optic,No,No,Mailed check,Yes,3,79.35,662.02,Yes
CUST-10783,0,Yes,No,8,Month-to-month,DSL,No,Yes,Electronic check,No,1,43.74,418.46,Yes
CUST-10784,0,No,Yes,34,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,3,93.58,3168.52,Yes
CUST-10785,1,No,No,42,Two year,Fiber optic,Yes,No,Electronic check,Yes,3,97.09,4055.82,No
CUST-10786,0,No,No,2,One year,DSL,No,No,Credit card,Yes,2,53.7,93.26,No
CUST-10787,0,Yes,No,50,Two year,Fiber optic,No,Yes,Electronic check,Yes,3,75.07,3689.41,No
CUST-10788,1,Yes,No,39,Month-to-month,DSL,No,Yes,Mailed check,No,5,71.93,2744.33,No
CUST-10789,0,No,No,0,Month-to-month,No,Yes,No,Bank transfer,Yes,3,27.61, ,Yes
CUST-10790,0,Yes,No,6,One year,DSL,No,No,Bank transfer,No,1,46.2,221.39,No
CUST-10791,0,Yes,No,33,Month-to-month,DSL,No,No internet service,Credit card,Yes,5,63.73,2060.09,No
CUST-10792,0,Yes,Yes,52,Month-to-month,DSL,No,Yes,Credit card,Yes,4,60.0,3115.93,No
CUST-10793,0,Yes,Yes,60,Month-to-month,DSL,Yes,No,Electronic check,Yes,3,56.37,3365.71,No
CUST-10794,1,No,No,31,One year,DSL,No,Yes,Mailed check,No,1,41.62,1325.65,Yes
CUST-10795,0,No,No,21,One year,Fiber optic,No,No,Bank transfer,Yes,1,70.29,1478.51,Yes
CUST-10796,0,No,No,70,Month-to-month,DSL,No,Yes,Electronic check,No,1,55.62,3861.46,Yes
CUST-10797,0,No,No,33,Two year,DSL,No,No,Bank transfer,Yes,6,71.8,2408.27,No
CUST-10798,0,Yes,No,23,Month-to-month,DSL,Yes,Yes,Electronic check,Yes,2,54.75,1288.4,No
CUST-10799,0,Yes,No,32,Month-to-month,Fiber optic,Yes,No,Credit card,No,3,70.11,2187.08,Yes
CUST-10800,0,Yes,No,0,Month-to-month,DSL,No,No,Bank transfer,Yes,5,73.19, ,No
CUST-10801,0,Yes,No,22,Two year,Fiber optic,No,No,Mailed check,No,4,83.89,1816.98,No
CUST-10802,0,Yes,No,37,Month-to-month,Fiber optic,No,Yes,Mailed check,Yes,1,81.24,2976.22,Yes
CUST-10803,0,Yes,No,67,Month-to-month,Fiber optic,No,No,Credit card,No,6,97.93,6636.09,No
CUST-10804,0,Yes,No,53,Month-to-month,DSL,No,No,Bank transfer,Yes,2,50.63,2688.36,No
CUST-10805,0,Yes,No,57,One year,No,No,Yes,Credit card,No,5,32.43,1839.81,No
CUST-10806,0,No,No,39,One year,Fiber optic,No,Yes,Credit card,Yes,5,105.55,4119.85,No
CUST-10807,0,No,No,8,Month-to-month,DSL,No,No,Electronic check,No,4,67.82,577.53,Yes
CUST-10808,0,No,Yes,28,Two year,Fiber optic,Yes,No,Electronic check,Yes,1,79.68,2202.98,Yes
CUST-10809,0,No,No,72,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,No,4,98.91,7100.29,Yes
CUST-10810,0,No,No,3,Month-to-month,DSL,No internet service,Yes,Bank transfer,No,2,55.34,192.29,Yes
CUST-10811,0,Yes,Yes,64,One year,Fiber optic,No,No,Bank transfer,No,6,105.11,6666.38,No
CUST-10812,0,No,No,49,One year,Fiber optic,No internet service,No,Electronic check,Yes,5,89.63,4431.5,No
CUST-10813,0,Yes,No,20,Month-to-month,DSL,No internet service,No,Credit card,Yes,5,71.93,1374.39,Yes
CUST-10814,0,Yes,No,56,One year,No,No,No,Electronic check,No,5,38.72,2158.49,No
CUST-10815,0,Yes,No,61,Month-to-month,DSL,No,No internet service,Bank transfer,Yes,2,50.98,3045.83,No
CUST-10816,0,Yes,No,3,One year,DSL,No,No,Mailed check,No,1,50.08,107.99,Yes
CUST-10817,0,Yes,Yes,7,One year,DSL,Yes,No internet service,Mailed check,Yes,4,55.4,439.71,No
CUST-10818,0,No,No,48,Two year,Fiber optic,Yes,Yes,Electronic check,Yes,4,89.98,4360.82,No
CUST-10819,0,No,No,72,Month-to-month,No,No,No internet service,Bank transfer,Yes,6,45.13,3295.41,Yes
CUST-10820,1,No,No,1,One year,No,No internet service,No internet service,Bank transfer,No,4,26.07,0.0,No
CUST-10821,0,No,No,48,One year,No,No,No internet service,Electronic check,Yes,5,39.75,1865.96,No
CUST-10822,0,No,No,9,Month-to-month,Fiber optic,No internet service,No,Mailed check,Yes,3,81.43,746.46,Yes
CUST-10823,0,Yes,Yes,47,Month-to-month,Fiber optic,No,No internet service,Bank transfer,No,1,79.62,3770.75,No
CUST-10824,0,No,No,45,Two year,Fiber optic,No,Yes,Mailed check,Yes,1,76.21,3397.47,No
CUST-10825,0,No,Yes,6,Month-to-month,DSL,Yes,No,Bank transfer,No,3,67.18,379.92,Yes
CUST-10826,0,Yes,No,49,Two year,No,No,No,Mailed check,Yes,1,27.62,1308.13,No
CUST-10827,0,Yes,Yes,65,Month-to-month,Fiber optic,Yes,No,,Yes,4,84.68,5570.53,No
CUST-10828,1,No,No,63,Two year,Fiber optic,Yes,No,Bank transfer,Yes,3,83.15,5219.45,No
CUST-10829,0,No,No,2,Month-to-month,Fiber optic,Yes,Yes,Electronic check,Yes,2,76.91,155.07,Yes
CUST-10830,0,Yes,No,17,Two year,No,Yes,Yes,Credit card,No,4,40.93,699.16,No
CUST-10831,1,No,Yes,17,One year,DSL,Yes,Yes,Electronic check,Yes,5,67.86,1197.84,No
CUST-10832,0,Yes,No,33,Month-to-month,Fiber optic,No,No,Credit card,Yes,1,70.73,2295.99,Yes
CUST-10833,0,Yes,No,10,One year,Fiber optic,No,No internet service,Bank transfer,Yes,3,83.55,882.23,Yes
CUST-10834,0,Yes,No,62,One year,No,Yes,No,Electronic check,No,6,49.77,3034.59,No
CUST-10835,0,Yes,Yes,56,Month-to-month,DSL,No internet service,No internet service,Bank transfer,No,2,47.96,2732.39,No
CUST-10836,0,No,No,59,Month-to-month,DSL,No,No internet service,Electronic check,Yes,5,69.4,4025.99,No
CUST-10837,0,Yes,No,14,One year,Fiber optic,No internet service,No,Credit card,Yes,3,74.03,1032.24,No
CUST-10838,0,No,No,1,One year,No,No,No,Credit card,Yes,2,35.63,100.65,No
CUST-10839,0,Yes,Yes,66,Month-to-month,No,Yes,No,Bank transfer,No,6,50.16,3338.45,No
CUST-10840,0,No,No,21,Two year,Fiber optic,No internet service,Yes,Mailed check,Yes,3,93.28,1975.73,Yes
CUST-10841,0,No,No,47,Month-to-month,DSL,No internet service,No,Bank transfer,Yes,6,65.3,3027.16,Yes
CUST-10842,0,No,Yes,66,Month-to-month,DSL,No,No,Mailed check,No,4,69.8,4577.41,No
CUST-10843,1,No,No,2,One year,Fiber optic,No,No,Electronic check,Yes,5,98.11,250.0,Yes
CUST-10844,0,No,No,0,Month-to-month,DSL,No,No,Credit card,No,5,66.41, ,Yes
CUST-10845,0,No,No,0,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,6,94.74, ,Yes
CUST-10846,0,No,No,11,Month-to-month,No,No,No,Electronic check,No,4,31.49,349.34,Yes
CUST-10847,0,No,Yes,3,Month-to-month,Fiber optic,No,Yes,Electronic check,Yes,6,88.93,255.52,Yes
CUST-10848,0,Yes,Yes,59,Month-to-month,Fiber optic,Yes,No internet service,Credit card,Yes,1,69.99,4160.08,No
CUST-10849,0,Yes,No,44,One year,DSL,Yes,Yes,Credit card,Yes,3,50.97,2253.05,No
CUST-10850,0,Yes,No,71,Month-to-month,DSL,Yes,No,Mailed check,Yes,3,68.07,4826.17,No
CUST-10851,1,Yes,No,58,Two year,Fiber optic,Yes,No,Electronic check,No,1,65.49,3741.86,No
CUST-10852,0,Yes,Yes,70,One year,Fiber optic,,Yes,Credit card,Yes,6,97.89,6890.46,No
CUST-10853,0,Yes,Yes,17,Month-to-month,DSL,No internet service,No,Mailed check,Yes,5,70.11,1209.47,No
CUST-10854,1,No,Yes,21,Month-to-month,DSL,Yes,Yes,Credit card,No,5,69.64,1438.19,Yes
CUST-10855,1,Yes,No,62,Two year,DSL,No,No,Credit card,Yes,4,65.67,4118.71,No
CUST-10856,0,No,No,17,Month-to-month,Fiber optic,Yes,No internet service,Bank transfer,No,4,93.68,1602.31,No
CUST-10857,0,Yes,No,4,Month-to-month,Fiber optic,No,No,Electronic check,No,3,80.82,333.82,Yes
CUST-10858,0,No,No,48,Two year,Fiber optic,No,No,Bank transfer,Yes,5,93.03,4500.8,No
CUST-10859,0,Yes,Yes,58,One year,Fiber optic,No,No internet service,Credit card,No,6,95.24,5550.67,No
CUST-10860,0,Yes,No,70,One year,DSL,No internet service,No,Mailed check,No,2,61.82,4339.15,Yes
CUST-10861,1,Yes,Yes,67,Month-to-month,Fiber optic,No internet service,No internet service,Credit card,No,3,96.1,6431.16,No
CUST-10862,1,No,No,8,Month-to-month,DSL,No internet service,No,Mailed check,Yes,1,42.34,418.07,No
CUST-10863,0,Yes,No,56,Month-to-month,No,No internet service,No,Credit card,Yes,6,34.81,1920.01,No
CUST-10864,0,No,No,61,One year,DSL,No,Yes,Bank transfer,No,4,66.41,4080.85,No
CUST-10865,1,Yes,No,50,Month-to-month,Fiber optic,No,Yes,Electronic check,No,4,94.42,4717.65,Yes
CUST-10866,1,No,No,59,Month-to-month,DSL,No,No,Mailed check,Yes,2,65.74,3896.85,Yes
CUST-10867,0,Yes,No,61,Month-to-month,No,No internet service,No internet service,Electronic check,Yes,1,28.93,1814.07,No
CUST-10868,0,No,Yes,32,One year,DSL,Yes,Yes,Mailed check,No,5,75.87,2415.38,No
CUST-10869,0,Yes,Yes,2,One year,No,Yes,No internet service,Credit card,No,6,56.96,137.99,No
CUST-10870,0,Yes,No,33,Month-to-month,DSL,Yes,No,Electronic check,No,3,67.29,2231.19,Yes
CUST-10871,0,Yes,Yes,14,Month-to-month,No,No,No,Credit card,No,5,47.79,643.41,Yes
CUST-10872,1,Yes,Yes,8,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,4,80.31,692.8,Yes
CUST-10873,1,Yes,Yes,9,Month-to-month,DSL,Yes,No internet service,Bank transfer,No,4,62.95,595.0,Yes
CUST-10874,1,No,Yes,50,Month-to-month,DSL,No,No,Credit card,Yes,2,55.8,2772.62,Yes
CUST-10875,0,Yes,No,36,Month-to-month,Fiber optic,No,Yes,Bank transfer,Yes,4,87.4,3190.54,Yes
CUST-10876,0,Yes,No,39,One year,No,No internet service,Yes,Credit card,Yes,1,24.27,913.27,No
CUST-10877,0,No,Yes,54,One year,No,Yes,Yes,Credit card,No,2,38.4,2072.44,No
CUST-10878,0,Yes,No,40,Two year,DSL,Yes,No internet service,Bank transfer,Yes,3,53.96,2141.23,No
CUST-10879,0,Yes,Yes,45,Two year,Fiber optic,No,No,Bank transfer,Yes,2,83.79,3800.6,No
CUST-10880,0,No,No,6,Month-to-month,DSL,No,No,Electronic check,Yes,6,73.9,424.21,No
CUST-10881,0,No,Yes,62,Month-to-month,DSL,No internet service,Yes,Mailed check,Yes,1,44.35,2780.04,No
CUST-10882,0,No,No,32,Month-to-month,Fiber optic,No,No,Electronic check,Yes,6,90.54,2921.06,Yes
CUST-10883,0,Yes,No,11,One year,Fiber optic,No internet service,No,Credit card,Yes,1,64.29,692.18,No
CUST-10884,0,No,No,59,Month-to-month,DSL,No,No,Bank transfer,Yes,6,74.91,4492.88,Yes
CUST-10885,0,Yes,Yes,53,Month-to-month,No,No,No,Bank transfer,Yes,3,33.12,1725.55,No
CUST-10886,0,No,Yes,3,Month-to-month,Fiber optic,No internet service,No internet service,Credit card,No,6,92.05,219.79,Yes
CUST-10887,0,No,Yes,14,Month-to-month,Fiber optic,Yes,No internet service,Electronic check,No,4,76.74,1108.6,No
CUST-10888,1,No,No,1,One year,DSL,,No,Credit card,No,3,61.1,0.0,No
CUST-10889,0,Yes,Yes,19,One year,No,Yes,Yes,Electronic check,Yes,1,23.46,505.41,No
CUST-10890,0,Yes,No,7,Month-to-month,Fiber optic,No,No internet service,Mailed check,Yes,3,79.22,558.61,Yes
CUST-10891,0,No,No,51,Two year,Fiber optic,Yes,No internet service,Bank transfer,Yes,4,82.22,4136.14,No
CUST-10892,0,No,No,38,Month-to-month,DSL,No,No internet service,Mailed check,No,6,70.57,2643.72,Yes
CUST-10893,0,No,No,71,Month-to-month,No,No internet service,No,Bank transfer,Yes,2,31.82,2193.86,No
CUST-10894,0,No,Yes,54,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,Yes,1,72.52,3931.4,Yes
CUST-10895,0,No,No,44,One year,No,Yes,No,Credit card,No,2,21.87,909.2,No
CUST-10896,0,Yes,Yes,37,One year,Fiber optic,No,No,Electronic check,No,2,78.65,2930.13,Yes
CUST-10897,0,Yes,No,3,Month-to-month,No,Yes,No,Electronic check,Yes,6,53.27,147.62,Yes
CUST-10898,0,Yes,No,5,Two year,Fiber optic,No,No,Electronic check,No,1,74.74,354.69,Yes
CUST-10899,0,Yes,Yes,44,Month-to-month,No,No internet service,No,Mailed check,Yes,6,47.41,2106.41,No
CUST-10900,0,Yes,No,0,Month-to-month,DSL,Yes,No,Electronic check,Yes,1,47.55, ,Yes
CUST-10901,0,No,Yes,3,One year,DSL,No,No,Electronic check,Yes,5,62.16,232.31,No
CUST-10902,1,No,Yes,15,Two year,Fiber optic,No,No,Credit card,No,3,77.96,1144.05,No
CUST-10903,0,No,No,64,One year,Fiber optic,Yes,No,Credit card,Yes,1,64.53,4128.73,Yes
CUST-10904,0,Yes,No,33,Two year,Fiber optic,Yes,Yes,Credit card,No,4,95.09,3112.56,No
CUST-10905,0,No,No,51,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,5,95.27,4865.29,No
CUST-10906,0,No,No,30,One year,Fiber optic,No,No,Mailed check,No,6,97.49,2893.57,No
CUST-10907,0,No,No,12,Two year,No,No internet service,No,Electronic check,No,2,30.77,352.28,No
CUST-10908,0,No,Yes,27,Month-to-month,DSL,No,No,Mailed check,No,4,65.04,1739.32,No
CUST-10909,1,No,Yes,6,Month-to-month,No,No,No,Mailed check,No,4,33.59,213.27,No
CUST-10910,0,No,No,56,Two year,DSL,No internet service,No,Credit card,No,3,56.55,3166.92,No
CUST-10911,0,Yes,Yes,13,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,No,6,94.15,1244.2,Yes
CUST-10912,1,No,No,27,Month-to-month,No,No internet service,No internet service,Electronic check,Yes,3,48.57,1307.11,Yes
CUST-10913,0,Yes,Yes,71,Two year,DSL,Yes,Yes,Bank transfer,No,3,64.62,4564.83,No
CUST-10914,0,Yes,Yes,43,Two year,DSL,No internet service,No internet service,Credit card,Yes,4,64.01,2760.08,No
CUST-10915,0,Yes,No,33,Two year,DSL,No internet service,No,Electronic check,Yes,6,80.2,2609.91,No
CUST-10916,0,No,No,39,Two year,Fiber optic,No internet service,Yes,Credit card,Yes,6,104.44,4095.93,No
CUST-10917,0,No,No,57,Month-to-month,Fiber optic,No,No,Electronic check,Yes,5,84.22,4789.12,No
CUST-10918,0,No,No,18,Two year,DSL,No internet service,No,Electronic check,No,1,48.16,875.06,No
CUST-10919,1,Yes,Yes,46,Month-to-month,No,No,No internet service,Credit card,Yes,2,28.9,1338.2,Yes
CUST-10920,0,Yes,No,63,One year,DSL,No,No,Electronic check,Yes,1,53.17,3413.77,No
CUST-10921,0,No,Yes,41,Month-to-month,Fiber optic,No,No,Bank transfer,No,1,73.16,3014.82,Yes
CUST-10922,0,Yes,No,32,Two year,Fiber optic,No,No,Electronic check,No,5,91.91,2944.05,No
CUST-10923,0,No,No,10,One year,DSL,No,No internet service,Bank transfer,Yes,5,64.73,619.61,Yes
CUST-10924,0,Yes,No,18,Two year,DSL,Yes,No,Bank transfer,No,1,55.79,1036.32,No
CUST-10925,0,No,Yes,69,Month-to-month,No,No,No,Credit card,Yes,3,24.84,1703.15,No
CUST-10926,0,No,No,39,Month-to-month,Fiber optic,No,No,Credit card,Yes,2,76.44,2920.14,Yes
CUST-10927,0,No,No,21,Month-to-month,DSL,No,No,Bank transfer,No,1,38.44,799.44,Yes
CUST-10928,0,Yes,No,30,Month-to-month,No,No,No,Mailed check,No,3,27.32,827.26,No
CUST-10929,0,No,Yes,42,One year,Fiber optic,No internet service,No,Electronic check,No,1,76.4,3176.06,Yes
CUST-10930,0,No,No,39,Month-to-month,DSL,No internet service,No internet service,Bank transfer,Yes,5,69.52,2706.55,Yes
CUST-10931,0,No,Yes,51,One year,Fiber optic,No,No,Mailed check,Yes,6,95.12,4848.26,No
CUST-10932,0,No,No,18,Month-to-month,Fiber optic,Yes,No,Electronic check,Yes,3,90.24,1622.08,Yes
CUST-10933,0,Yes,Yes,47,Month-to-month,DSL,No,No,Credit card,No,2,62.12,2969.03,Yes
CUST-10934,0,No,Yes,32,One year,No,No internet service,No,Electronic check,Yes,3,33.08,1006.1,No
CUST-10935,0,Yes,No,68,Month-to-month,DSL,No,No,Electronic check,Yes,6,73.5,5079.35,No
CUST-10936,0,Yes,Yes,11,Month-to-month,DSL,No internet service,No internet service,Credit card,Yes,1,46.78,513.27,No
CUST-10937,0,No,No,10,Month-to-month,DSL,No internet service,No,Bank transfer,No,5,71.26,735.81,Yes
CUST-10938,0,No,No,33,Month-to-month,Fiber optic,No,No,Bank transfer,Yes,1,67.34,2227.33,Yes
CUST-10939,0,Yes,No,37,One year,Fiber optic,No,No internet service,Electronic check,No,2,89.78,3252.82,No
CUST-10940,0,Yes,No,50,Month-to-month,No,No,No,Mailed check,Yes,3,40.34,1974.74,No
CUST-10941,0,Yes,No,29,Month-to-month,DSL,No,No,Bank transfer,Yes,3,51.31,1467.02,Yes
CUST-10942,0,Yes,Yes,66,One year,No,Yes,No,Electronic check,Yes,2,24.27,1641.57,No
CUST-10943,0,No,No,34,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,Yes,5,95.03,3175.65,Yes
CUST-10944,0,Yes,Yes,9,One year,DSL,Yes,Yes,Electronic check,No,5,65.47,555.0,Yes
CUST-10945,1,No,Yes,8,Month-to-month,DSL,No,No internet service,Electronic check,No,3,61.77,500.75,Yes
CUST-10946,0,Yes,Yes,71,Two year,No,Yes,No internet service,Electronic check,Yes,3,31.34,2244.05,No
CUST-10947,1,Yes,No,9,Month-to-month,DSL,No,Yes,Electronic check,Yes,1,58.65,545.56,Yes
CUST-10948,0,No,No,69,Month-to-month,Fiber optic,No,No internet service,Electronic check,Yes,4,88.05,6036.09,Yes
CUST-10949,1,Yes,No,20,Two year,Fiber optic,No,No,Bank transfer,No,2,93.52,1806.48,Yes
CUST-10950,1,Yes,No,6,One year,DSL,No internet service,No internet service,Mailed check,No,2,57.62,367.28,No
CUST-10951,0,No,No,22,One year,No,No,No internet service,Electronic check,No,6,38.9,913.12,No
CUST-10952,0,No,No,44,Two year,No,Yes,No internet service,Mailed check,Yes,4,50.52,2209.07,No
CUST-10953,1,No,Yes,31,Month-to-month,Fiber optic,No internet service,No internet service,Electronic check,Yes,5,99.09,3026.0,Yes
CUST-10954,1,Yes,No,57,Two year,Fiber optic,No internet service,No internet service,Mailed check,No,2,81.28,4615.76,No
CUST-10955,1,No,No,44,One year,Fiber optic,No,No,Credit card,Yes,4,91.88,4058.48,No
CUST-10956,0,No,No,29,Month-to-month,Fiber optic,No,Yes,Bank transfer,No,1,67.37,1944.4,No
CUST-10957,0,No,Yes,46,Month-to-month,DSL,Yes,No,Bank transfer,No,2,43.17,2042.11,No
CUST-10958,1,Yes,No,70,Month-to-month,Fiber optic,No,No,Electronic check,No,5,92.25,6494.5,No
CUST-10959,0,Yes,No,30,Two year,DSL,Yes,Yes,Electronic check,No,3,66.77,2010.47,No
CUST-10960,0,Yes,Yes,11,Month-to-month,Fiber optic,No,No internet service,Bank transfer,Yes,4,90.37,915.9,Yes
CUST-10961,0,Yes,Yes,29,Month-to-month,Fiber optic,Yes,Yes,Mailed check,No,5,102.76,2952.35,Yes
CUST-10962,0,No,No,61,One year,DSL,No,No internet service,Bank transfer,Yes,6,79.93,4853.81,No
CUST-10963,0,Yes,No,15,One year,No,Yes,No,Credit card,No,1,24.62,339.44,No
CUST-10964,0,Yes,No,69,Month-to-month,DSL,Yes,No internet service,Mailed check,Yes,4,70.1,4844.53,No
CUST-10965,0,Yes,Yes,42,Two year,DSL,Yes,No internet service,Credit card,No,6,81.14,3416.34,No
CUST-10966,0,No,No,43,Month-to-month,Fiber optic,No,No,Mailed check,No,2,78.52,3309.4,Yes
CUST-10967,1,Yes,Yes,23,Two year,Fiber optic,No,No,Electronic check,Yes,6,95.72,2233.74,Yes
CUST-10968,0,Yes,No,67,Month-to-month,DSL,No,Yes,Electronic check,Yes,4,63.84,4277.92,No
CUST-10969,0,Yes,No,2,Month-to-month,Fiber optic,No,No internet service,Bank transfer,Yes,2,64.53,143.37,Yes
CUST-10970,0,No,No,21,One year,Fiber optic,No,No internet service,Electronic check,No,5,94.18,2007.57,Yes
CUST-10971,1,Yes,Yes,30,Month-to-month,DSL,Yes,No,Bank transfer,No,6,76.32,2258.92,Yes
CUST-10972,0,No,No,34,Month-to-month,No,No internet service,Yes,Bank transfer,Yes,1,25.37,912.94,Yes
CUST-10973,0,Yes,No,34,Month-to-month,DSL,No,No,Mailed check,No,5,69.57,2359.71,Yes
